通り過ぎる,とおりすぎる,to pass
都会,とかい,city
解く,とく,to unfasten
毒,どく,poison
得意,とくい,pride
読書,どくしょ,reading
独身,どくしん,bachelorhood
特徴,とくちょう,feature
独特,どくとく,peculiarity
独立,どくりつ,independence 
解ける,とける,to come untied
どこか,どこか,somewhere
ところが,ところが,however
ところで,ところで,by the way
登山,とざん,mountain-climbing
都市,とし,town
年月,としつき,months and years
図書,としょ,books
年寄,としより,old people
閉じる,とじる,to close 
途端,とたん,just 
土地,とち,plot of land
突然,とつぜん,abruptly
トップ,とっぷ,top
届く,とどく,to reach
とにかく,とにかく,anyhow
飛ばす,とばす,to skip over
飛び出す,とびだす,to jump out
留める,とめる,to fasten
友,とも,friend
共に,ともに,sharing with
土曜,どよう,Saturday
虎,とら,tiger
ドライブ,どらいぶ,drive
ドラマ,どらま,drama
トランプ,とらんぷ,playing cards 
取り上げる,とりあげる,to take up
努力,どりょく,great effort
どれ,どれ,well
ドレス,どれす,dress
取れる,とれる,to come off
泥,どろ,mud
とんでもない,とんでもない,unexpected
どんな,どんな,what
どんなに,どんなに,how
トンネル,とんねる,tunnel
名,な,name
内容,ないよう,subject
なお,なお,straight
仲,なか,relation
流す,ながす,to drain
なかなか,なかなか,very
半ば,なかば,middle
仲間,なかま,company
眺め,ながめ,scene
眺める,ながめる,to view
流れ,ながれ,stream
流れる,ながれる,to stream
無し,なし,without
なぜなら,なぜなら,because
謎,なぞ,riddle
納得,なっとく,consent
等,など,et cetera
七,なな,seven
何,なに,what
何,なん,what
何か,なにか,something
なにも,なにも,nothing
鍋,なべ,saucepan
怠ける,なまける,to be idle
波,なみ,wave
涙,なみだ,tear
悩む,なやむ,to be worried
為る,なる,to change
成る,なる,to become
縄,なわ,rope
何で,なんで,Why?
何でも,なんでも,by all means
何とか,なんとか,somehow
似合う,にあう,to suit
匂い,におい,odour
苦手,にがて,poor 
握る,にぎる,to grasp
日,にち,sun
日常,にちじょう,ordinary
日曜,にちよう,Sunday
日光,にっこう,sunlight
日中,にっちゅう,daytime
にっこり,にっこり,smile sweetly
日本,にっぽん,Japan
日本,にほん,Japan
入院,にゅういん,hospitalization
入学,にゅうがく,entry to school or university
入場,にゅうじょう,entrance
人気,にんき,sign of life
人間,にんげん,human being
抜く,ぬく,to extract
抜ける,ぬける,to come out
布,ぬの,cloth
濡れる,ぬれる,to get wet
根,ね,root
値,ね,value
願い,ねがい,desire
願う,ねがう,to desire
値段,ねだん,price
熱心,ねっしん,zeal
熱帯,ねったい,tropics
熱中,ねっちゅう,nuts!
年間,ねんかん,year
年月,ねんげつ,months and years
年中,ねんじゅう,whole year
年代,ねんだい,age
年齢,ねんれい,age
野,の,field
能,のう,being skilled in
農家,のうか,farmer
農業,のうぎょう,agriculture
農民,のうみん,farmers
能力,のうりょく,ability
軒,のき,eaves
残す,のこす,to leave 
残り,のこり,remnant
乗せる,のせる,to place on 
除く,のぞく,to remove
望み,のぞみ,wish
望む,のぞむ,to desire
後,のち,afterwards
喉,のど,throat
伸ばす,のばす,to lengthen
伸びる,のびる,to stretch
述べる,のべる,to state
昇る,のぼる,to arise
のんびり,のんびり,carefree
場,ば,place
パーセント,ぱーせんと,percent
灰,はい,ash
梅雨,ばいう,rainy season
バイオリン,ばいおりん,violin
ハイキング,はいきんぐ,hiking
配達,はいたつ,delivery
俳優,はいゆう,actor
パイロット,ぱいろっと,pilot
墓,はか,grave
馬鹿,ばか,fool
博士,はかせ,doctorate
計る,はかる,to measure
履く,はく,to wear
拍手,はくしゅ,clapping hands
莫大,ばくだい,enormous
爆発,ばくはつ,explosion
博物館,はくぶつかん,museum
激しい,はげしい,violent
はさみ,はさみ,scissors
端,はし,end 
始まり,はじまり,origin
パス,ぱす,path
外す,はずす,to unfasten
パスポート,ぱすぽーと,passport
旗,はた,flag
肌,はだ,skin
裸,はだか,naked
畑,はたけ,field
二十,はたち,20 years old
働き,はたらき,work
バッグ,ばっぐ,bag
発見,はっけん,discovery
発行,はっこう,issue 
発車,はっしゃ,departure of a vehicle
罰する,ばっする,to punish
発達,はったつ,development
ばったり,ばったり,with a clash 
発展,はってん,development
発表,はっぴょう,announcement
発明,はつめい,invention
話し合う,はなしあう,to discuss
離す,はなす,to part
放す,はなす,to separate
離れる,はなれる,to be separated from
羽,はね,counter for birds
幅,はば,width
母親,ははおや,mother
省く,はぶく,to omit
場面,ばめん,scene
腹,はら,abdomen
原,はら,field
針,はり,needle
張る,はる,to stick
バン,ばん,bun
範囲,はんい,extent
反抗,はんこう,opposition
犯罪,はんざい,crime
ハンサム,はんさむ,handsome
判断,はんだん,judgement
犯人,はんにん,offender
販売,はんばい,sale
灯,ひ,light
ビール,びーる,beer
被害,ひがい,damage
比較,ひかく,comparison
轢く,ひく,to run somebody over 
ピクニック,ぴくにっく,picnic
悲劇,ひげき,tragedy
飛行,ひこう,aviation
膝,ひざ,knee
非常,ひじょう,emergency
美人,びじん,beautiful person 
額,ひたい,forehead
びっくり,びっくり,be surprised
日付,ひづけ,date
必死,ひっし,inevitable death
ぴったり,ぴったり,exactly
否定,ひてい,negation
ビデオ,びでお,video
一言,ひとこと,single word
人込み,ひとごみ,crowd of people
等しい,ひとしい,equal
独り,ひとり,alone
一人一人,ひとりひとり,one by one
批判,ひはん,criticism
批評,ひひょう,criticism
秘密,ひみつ,secret
微妙,びみょう,delicate
費用,ひよう,cost
表,ひょう,table 
秒,びょう,second 
評価,ひょうか,valuation
表現,ひょうげん,expression
表情,ひょうじょう,facial expression
平等,びょうどう,equality 
評判,ひょうばん,fame
表面,ひょうめん,surface
広がる,ひろがる,to spread 
品,ひん,thing
瓶,びん,bottle
便,びん,way
ピン,ぴん,pin
不,ふ,un
不,ぶ,un
無,ぶ,nothing
分,ぶ,dividing
不安,ふあん,anxiety
風景,ふうけい,scenery
夫婦,ふうふ,married couple
笛,ふえ,flute
不可,ふか,wrong
武器,ぶき,weapon
服装,ふくそう,garments
含む,ふくむ,to hold in the mouth
袋,ふくろ,bag
不幸,ふこう,unhappiness
節,ふし,tune
無事,ぶじ,safety
不思議,ふしぎ,mystery
不自由,ふじゆう,discomfort
夫人,ふじん,wife
婦人,ふじん,woman
不正,ふせい,injustice
防ぐ,ふせぐ,to defend 
不足,ふそく,insufficiency
舞台,ぶたい,stage 
双子,ふたご,twins
再び,ふたたび,again
普段,ふだん,usually
縁,ふち,a means
打つ,ぶつ,to hit
物価,ぶっか,prices of commodities
物質,ぶっしつ,material
物理,ぶつり,physics
筆,ふで,writing brush
船,ふね,ship
部分,ぶぶん,portion
不平,ふへい,complaint
不満,ふまん,dissatisfaction
プラス,ぷらす,plus
プラン,ぷらん,plan
不利,ふり,disadvantage
震える,ふるえる,to shiver
ブレーキ,ぶれーき,a brake
触れる,ふれる,to touch
風呂,ふろ,bath
プロ,ぷろ,professional
分,ぶん,dividing
文,ぶん,sentence
雰囲気,ふんいき,atmosphere 
分析,ぶんせき,analysis
文明,ぶんめい,civilization
分野,ぶんや,field
塀,へい,wall
平均,へいきん,equilibrium
平和,へいわ,peace
減らす,へらす,to abate
減る,へる,to decrease 
ベルト,べると,Belt for western clothes
変化,へんか,goblin
勉強,べんきょう,study
変更,へんこう,change
ベンチ,べんち,bench
弁当,べんとう,box lunch
方,ほう,side
法,ほう,Act 
棒,ぼう,pole
冒険,ぼうけん,risk
方向,ほうこう,direction
報告,ほうこく,report
宝石,ほうせき,gem
放送,ほうそう,broadcast
豊富,ほうふ,abundance
方法,ほうほう,method
方々,ほうぼう,persons
訪問,ほうもん,call
吠える,ほえる,to bark
ボーイ,ぼーい,boy
ボート,ぼーと,rowing boat
ボール,ぼーる,ball
他,ほか,other 
外,ほか,other place
誇り,ほこり,pride
埃,ほこり,dust
保証,ほしょう,guarantee
保存,ほぞん,preservation
程,ほど,degree
歩道,ほどう,footpath
仏,ほとけ,Buddha
骨,ほね,bone
炎,ほのお,flame
頬,ほほ,cheek 
頬,ほお,cheek 
ほぼ,ほぼ,almost
微笑む,ほほえむ,to smile
褒める,ほめる,to praise
濠,ほり,moat
本当,ほんと,truth
本当,ほんとう,truth
本人,ほんにん,the person himself
本物,ほんもの,genuine article
ぼんやり,ぼんやり,absent-minded
間,ま,space
マーケット,まーけっと,market
マイク,まいく,mike
迷子,まいご,lost 
任せる,まかせる,to entrust to another
幕,まく,curtain
負け,まけ,defeat
孫,まご,grandchild
まさか,まさか,by no means
まさに,まさに,correctly
真面目,まじめ,diligent
増す,ます,to increase
先ず,まず,first 
貧しい,まずしい,poor
マスター,ますたー,proprietor
ますます,ますます,increasingly
又,また,again
未だ,まだ,yet
間違い,まちがい,mistake
真っ赤,まっか,deep red
真っ直ぐ,まっすぐ,straight 
全く,まったく,really
祭,まつり,festival
学ぶ,まなぶ,to study 
真似,まね,mimicry
招く,まねく,to invite
ママ,まま,Mama
豆,まめ,beans
守る,まもる,to protect
丸,まる,circle
円,まる,circle
丸い,まるい,round
まるで,まるで,quite
回す,まわす,to turn
回り,まわり,circumference
万一,まんいち,by some chance
満足,まんぞく,satisfaction
身,み,body
実,み,fruit
見送り,みおくり,seeing one off
味方,みかた,friend
見事,みごと,splendid
ミス,みす,miss 
満ちる,みちる,to be full
認める,みとめる,to recognize
皆,みんな,all
見舞い,みまい,enquiry
土産,みやげ,present
都,みやこ,capital
妙,みょう,strange
明後日,みょうごにち,day after tomorrow
未来,みらい,future 
魅力,みりょく,charm
見る,みる,to see
ミルク,みるく,milk
無,む,nothing
向かい,むかい,facing
迎え,むかえ,meeting
向く,むく,to face
向ける,むける,to turn towards
無視,むし,disregard
虫歯,むしば,cavity
寧ろ,むしろ,rather
結ぶ,むすぶ,to tie
無駄,むだ,futility
夢中,むちゅう,daze
胸,むね,breast
無料,むりょう,free
芽,め,sprout
明確,めいかく,clear up
命じる,めいじる,to order
名人,めいじん,master
命令,めいれい,order
迷惑,めいわく,trouble
滅多に,めったに,rarely 
メモ,めも,memorandum
面,めん,face
綿,めん,cotton
免許,めんきょ,license
面倒,めんどう,trouble
メンバー,めんばー,member
申し込む,もうしこむ,to apply for
申し訳,もうしわけ,apology
毛布,もうふ,blanket
燃える,もえる,to burn
目的,もくてき,purpose
目標,もくひょう,mark
木曜,もくよう,Thursday
文字,もじ,letter 
文字,もんじ,letter 
もしも,もしも,if
持ち上げる,もちあげる,to raise
用いる,もちいる,to use
勿論,もちろん,of course
最も,もっとも,most
尤も,もっとも,quite right
基,もと,basis
素,もと,prime
戻す,もどす,to restore
基づく,もとづく,to be grounded on
求める,もとめる,to seek
者,もの,person
物音,ものおと,sounds
物語,ものがたり,tale
物事,ものごと,things
模様,もよう,pattern
貰う,もらう,to receive
文句,もんく,phrase
やがて,やがて,before long
役,やく,use
約,やく,approximately
訳,やく,meaning
役割,やくわり,part
家賃,やちん,rent
厄介,やっかい,trouble
宿,やど,inn
雇う,やとう,to employ
屋根,やね,roof
やはり,やはり,also
破る,やぶる,to tear
辞める,やめる,to retire
やや,やや,a little
唯一,ゆいいつ,only
勇気,ゆうき,courage
有効,ゆうこう,validity
優秀,ゆうしゅう,superiority
優勝,ゆうしょう,overall victory
友情,ゆうじょう,friendship
友人,ゆうじん,friend
有能,ゆうのう,able
郵便,ゆうびん,mail
夕べ,ゆうべ,evening
ユーモア,ゆーもあ,humor
有利,ゆうり,advantageous
床,ゆか,floor
愉快,ゆかい,pleasant
輸出,ゆしゅつ,export
譲る,ゆずる,to turn over
豊か,ゆたか,abundant
ゆっくり,ゆっくり,slowly
輸入,ゆにゅう,importation
許す,ゆるす,to permit
夜,よ,evening
夜明け,よあけ,dawn
様,よう,way
酔う,よう,to get drunk
容易,ようい,easy
陽気,ようき,season
要求,ようきゅう,request
用心,ようじん,care
様子,ようす,aspect
要するに,ようするに,in a word
要素,ようそ,element
要点,ようてん,gist
曜日,ようび,day of the week
ヨーロッパ,よーろっぱ,Europe
予期,よき,expectation
横切る,よこぎる,to cross 
予算,よさん,estimate
止す,よす,to cease
予測,よそく,prediction
ヨット,よっと,yacht
夜中,よなか,midnight
世の中,よのなか,society
余分,よぶん,extra
予報,よほう,forecast
予防,よぼう,prevention
読み,よみ,reading
嫁,よめ,bride
余裕,よゆう,surplus
より,より,twist
よると,よると,according to
四,よん,four
ライター,らいたー,lighter
楽,らく,comfort
ラケット,らけっと,paddle
利益,りえき,profits
理解,りかい,understanding
陸,りく,six 
利口,りこう,clever
離婚,りこん,divorce
理想,りそう,ideal
率,りつ,rate
立派,りっぱ,splendid
留学,りゅうがく,studying abroad
流行,りゅうこう,fashionable
量,りょう,quantity
両替,りょうがえ,change
料金,りょうきん,fee
例,れい,instance
礼,れい,expression of gratitude
礼儀,れいぎ,manners
冷静,れいせい,calm
列,れつ,queue
列車,れっしゃ,train 
レポート,れぽーと,report
練習,れんしゅう,practice
連想,れんそう,association 
連続,れんぞく,serial
老人,ろうじん,the aged
労働,ろうどう,manual labor
ロケット,ろけっと,locket
論じる,ろんじる,to argue
論争,ろんそう,controversy
論文,ろんぶん,thesis
輪,わ,ring
ワイン,わいん,wine
わがまま,わがまま,selfishness
別れ,わかれ,parting
脇,わき,side
分ける,わける,to divide
わざと,わざと,on purpose
僅か,わずか,only
綿,わた,cotton
話題,わだい,topic
笑い,わらい,laugh
割る,わる,to divide
悪口,わるくち,abuse
我々,われわれ,we
湾,わん,bay
